"","puma","serialno","hh_wt","hh_comb","no_adult","no_teenager","no_schooler","no_preschooler","no_toddler","no_infant","index","hh_size_recode","hh_income_cat","hh_income"
"1797","00101","2020GQ0061712",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1798","00101","2020GQ0062309",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1799","00101","2020GQ0063001",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1800","00101","2020GQ0063974",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1801","00101","2020GQ0068297",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1802","00101","2020GQ0068606",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1803","00101","2020GQ0069237",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1804","00101","2020GQ0069647",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1805","00101","2020GQ0070496",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1806","00101","2020GQ0072655",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1807","00101","2020GQ0073907",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1808","00101","2020GQ0074619",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1809","00101","2020GQ0075776",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1810","00101","2020GQ0077294",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1811","00101","2020GQ0077630",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1812","00101","2020GQ0079768",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1813","00101","2020GQ0080808",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1814","00101","2020GQ0081971",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1815","00101","2020GQ0082295",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1816","00101","2020GQ0085568",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1817","00101","2020GQ0088571",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1818","00101","2020GQ0088963",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1819","00101","2020GQ0089543",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1820","00101","2020GQ0090295",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1821","00101","2020GQ0091975",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1822","00101","2020GQ0092019",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1823","00101","2020GQ0092772",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1824","00101","2020GQ0094023",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1825","00101","2020GQ0094912",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1826","00101","2020GQ0095122",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1827","00101","2020GQ0095224",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1828","00101","2020GQ0095423",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1829","00101","2020GQ0095893",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1830","00101","2020GQ0096792",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1831","00101","2020GQ0096811",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1832","00101","2020GQ0096879",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1833","00101","2020GQ0097268",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1834","00101","2020GQ0098402",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1835","00101","2020GQ0098922",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1836","00101","2020GQ0099010",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1837","00101","2020GQ0099804",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1838","00101","2020GQ0100428",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1839","00101","2020GQ0103015",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1840","00101","2020GQ0105464",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1841","00101","2020GQ0106868",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1842","00101","2020GQ0107088",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1843","00101","2020GQ0107236",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1844","00101","2020GQ0107369",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1845","00101","2020GQ0109064",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1846","00101","2020GQ0109166",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1847","00101","2020GQ0109732",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1848","00101","2020GQ0110152",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1849","00101","2020GQ0112387",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1850","00101","2020GQ0113366",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1851","00101","2020GQ0113682",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1852","00101","2020GQ0114078",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1853","00101","2020GQ0114302",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1854","00101","2020GQ0114498",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1855","00101","2020GQ0115063",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1856","00101","2020GQ0115069",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1857","00101","2020GQ0118010",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1858","00101","2020GQ0118663",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1859","00101","2020GQ0118905",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1860","00101","2020GQ0119761",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1861","00101","2020GQ0121441",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1862","00101","2020GQ0121495",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1863","00101","2020GQ0122975",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1864","00101","2020GQ0123051",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1865","00101","2020GQ0123137",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1866","00101","2020GQ0123293",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1867","00101","2020GQ0123593",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1868","00101","2020GQ0123968",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1869","00101","2020GQ0124412",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1870","00101","2020GQ0126764",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1871","00101","2020GQ0127824",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1872","00101","2020GQ0127843",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1873","00101","2020GQ0128779",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1874","00101","2020GQ0129275",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1875","00101","2020GQ0133049",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1876","00101","2020GQ0133892",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1877","00101","2020GQ0134197",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1878","00101","2020GQ0134623",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1879","00101","2020GQ0134999",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1880","00101","2020GQ0135046",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1881","00101","2020GQ0135164",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1882","00101","2020GQ0135916",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1883","00101","2020GQ0138563",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1884","00101","2020GQ0139199",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1885","00101","2020GQ0140238",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1886","00101","2020GQ0140790",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1887","00101","2020GQ0141780",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1888","00101","2020GQ0143001",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1889","00101","2020GQ0143612",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1890","00101","2020GQ0144770",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1891","00101","2020GQ0145647",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1892","00101","2020GQ0145768",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1893","00101","2020GQ0147200",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1894","00101","2020GQ0148304",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1895","00101","2020GQ0150045",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1896","00101","2020GQ0151237",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1897","00101","2020GQ0151818",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1898","00101","2020GQ0152165",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1899","00101","2020GQ0155589",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1900","00101","2020GQ0156538",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1901","00101","2020GQ0156669",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1902","00101","2020GQ0156710",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1903","00101","2020GQ0160719",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1904","00101","2020GQ0164765",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1905","00101","2020GQ0166019",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1906","00101","2020GQ0166728",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1907","00101","2020GQ0168310",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1908","00101","2020GQ0168436",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1909","00101","2020GQ0170163",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1910","00101","2020GQ0170929",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1911","00101","2020GQ0170976",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1912","00101","2020GQ0171906",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1913","00101","2020GQ0172566",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1914","00101","2020GQ0172708",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1915","00101","2020GQ0172909",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1916","00101","2020GQ0176271",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1917","00101","2020GQ0176870",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1918","00101","2020GQ0177286",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1919","00101","2020GQ0177438",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1920","00101","2020GQ0179651",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1921","00101","2020GQ0179696",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1922","00101","2020GQ0180714",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1923","00101","2020GQ0180734",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1924","00101","2020GQ0181209",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1925","00101","2020GQ0182005",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1926","00101","2020GQ0183117",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1927","00101","2020GQ0183227",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1928","00101","2020GQ0183914",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1929","00101","2020GQ0184507",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1930","00101","2020GQ0184612",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1931","00101","2020GQ0184699",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1932","00101","2020GQ0185099",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1933","00101","2020GQ0185892",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1934","00101","2020GQ0185969",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"1935","00101","2020GQ0186340",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1936","00101","2020HU0002264",26,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",130000
"1937","00101","2020HU0006211",54,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",82000
"1938","00101","2020HU0006525",1,"3:200010",2,0,0,0,1,0,43,3,"$200,000 or more",311000
"1939","00101","2020HU0011768",2,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",298400
"1940","00101","2020HU0014605",72,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",741000
"1941","00101","2020HU0014925",14,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",59300
"1942","00101","2020HU0015370",24,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",120000
"1943","00101","2020HU0016271",28,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",56400
"1944","00101","2020HU0017463",22,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"1945","00101","2020HU0021510",14,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",120000
"1946","00101","2020HU0030103",11,"2:200000",2,0,0,0,0,0,12,2,"$25,000 to $34,999",25000
"1947","00101","2020HU0030439",65,"7:212110",2,1,2,1,1,0,20,5,"$35,000 to $49,999",42000
"1948","00101","2020HU0030974",43,"3:200010",2,0,0,0,1,0,43,3,"$200,000 or more",265000
"1949","00101","2020HU0033055",37,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",488400
"1950","00101","2020HU0033835",6,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",455000
"1951","00101","2020HU0033871",16,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",439400
"1952","00101","2020HU0037985",1,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",90000
"1953","00101","2020HU0062472",1,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",14000
"1954","00101","2020HU0063939",3,"3:200010",2,0,0,0,1,0,38,3,"$150,000 to $199,999",180000
"1955","00101","2020HU0068101",23,"4:202000",2,0,2,0,0,0,44,4,"$200,000 or more",251000
"1956","00101","2020HU0080665",3,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",10400
"1957","00101","2020HU0081811",77,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",212200
"1958","00101","2020HU0087019",14,"6:600000",6,0,0,0,0,0,45,5,"$200,000 or more",255300
"1959","00101","2020HU0087235",3,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",50000
"1960","00101","2020HU0091299",276,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",110000
"1961","00101","2020HU0095895",138,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",55800
"1962","00101","2020HU0096598",25,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",88100
"1963","00101","2020HU0115247",2,"3:200010",2,0,0,0,1,0,38,3,"$150,000 to $199,999",170000
"1964","00101","2020HU0116443",9,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",233050
"1965","00101","2020HU0129529",1,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",145000
"1966","00101","2020HU0131691",15,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",1163000
"1967","00101","2020HU0132929",42,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",10010
"1968","00101","2020HU0134539",32,"3:300000",3,0,0,0,0,0,33,3,"$100,000 to $149,999",120100
"1969","00101","2020HU0136536",5,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",860400
"1970","00101","2020HU0137624",70,"5:212000",2,1,2,0,0,0,45,5,"$200,000 or more",395000
"1971","00101","2020HU0138012",27,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",422300
"1972","00101","2020HU0140137",8,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",37000
"1973","00101","2020HU0141246",50,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",85010
"1974","00101","2020HU0145467",22,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",700000
"1975","00101","2020HU0146307",4,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",68000
"1976","00101","2020HU0149818",18,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",120000
"1977","00101","2020HU0151462",1,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",100000
"1978","00101","2020HU0154845",16,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",131500
"1979","00101","2020HU0155043",4,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",60000
"1980","00101","2020HU0157996",3,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",187000
"1981","00101","2020HU0159129",10,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",798400
"1982","00101","2020HU0161136",2,"5:320000",3,2,0,0,0,0,45,5,"$200,000 or more",942000
"1983","00101","2020HU0168473",7,"3:300000",3,0,0,0,0,0,8,3,"$15,000 to $24,999",18000
"1984","00101","2020HU0169370",7,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",35000
"1985","00101","2020HU0172921",11,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",27400
"1986","00101","2020HU0178632",2,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",456000
"1987","00101","2020HU0180071",17,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",206000
"1988","00101","2020HU0180079",5,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",181000
"1989","00101","2020HU0181697",1,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",67000
"1990","00101","2020HU0182883",85,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",114200
"1991","00101","2020HU0183267",8,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",741000
"1992","00101","2020HU0194611",18,"6:321000",3,2,1,0,0,0,45,5,"$200,000 or more",226000
"1993","00101","2020HU0195223",25,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",77300
"1994","00101","2020HU0195229",4,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",246200
"1995","00101","2020HU0195291",15,"4:201100",2,0,1,1,0,0,44,4,"$200,000 or more",841000
"1996","00101","2020HU0197308",8,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",90900
"1997","00101","2020HU0205118",3,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",199100
"1998","00101","2020HU0209079",4,"4:211000",2,1,1,0,0,0,44,4,"$200,000 or more",816000
"1999","00101","2020HU0209140",60,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",208270
"2000","00101","2020HU0209264",18,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",50000
"2001","00101","2020HU0216159",8,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",98000
"2002","00101","2020HU0224514",2,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",324800
"2003","00101","2020HU0226160",42,"2:200000",2,0,0,0,0,0,17,2,"$35,000 to $49,999",38300
"2004","00101","2020HU0226858",3,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",164000
"2005","00101","2020HU0228417",55,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",1780
"2006","00101","2020HU0229054",7,"3:210000",2,1,0,0,0,0,43,3,"$200,000 or more",360000
"2007","00101","2020HU0230164",5,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",197000
"2008","00101","2020HU0232022",18,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",60000
"2009","00101","2020HU0241305",11,"2:110000",1,1,0,0,0,0,17,2,"$35,000 to $49,999",47400
"2010","00101","2020HU0244439",11,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",125000
"2011","00101","2020HU0245889",15,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",95300
"2012","00101","2020HU0246471",25,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",121000
"2013","00101","2020HU0246737",3,"3:200100",2,0,0,1,0,0,43,3,"$200,000 or more",216000
"2014","00101","2020HU0246948",74,"5:212000",2,1,2,0,0,0,45,5,"$200,000 or more",744000
"2015","00101","2020HU0247020",3,"4:400000",4,0,0,0,0,0,4,4,"Less than $15,000",4200
"2016","00101","2020HU0253771",10,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",413700
"2017","00101","2020HU0255109",4,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",5000
"2018","00101","2020HU0258454",14,"6:420000",4,2,0,0,0,0,45,5,"$200,000 or more",440000
"2019","00101","2020HU0261727",233,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",29700
"2020","00101","2020HU0266721",3,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",504500
"2021","00101","2020HU0268384",22,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",90000
"2022","00101","2020HU0269041",52,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",75000
"2023","00101","2020HU0270167",39,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",145300
"2024","00101","2020HU0272198",1,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",200000
"2025","00101","2020HU0280101",16,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",334400
"2026","00101","2020HU0287588",11,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",56000
"2027","00101","2020HU0288340",10,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",70000
"2028","00101","2020HU0289664",13,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",53500
"2029","00101","2020HU0289701",13,"3:200001",2,0,0,0,0,1,43,3,"$200,000 or more",415770
"2030","00101","2020HU0291231",1,"4:200110",2,0,0,1,1,0,39,4,"$150,000 to $199,999",150000
"2031","00101","2020HU0304708",19,"4:220000",2,2,0,0,0,0,39,4,"$150,000 to $199,999",180000
"2032","00101","2020HU0304747",57,"4:200110",2,0,0,1,1,0,44,4,"$200,000 or more",290000
"2033","00101","2020HU0310468",29,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"2034","00101","2020HU0316026",7,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",450000
"2035","00101","2020HU0321279",1,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",80000
"2036","00101","2020HU0327767",36,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",1656500
"2037","00101","2020HU0334626",30,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",265000
"2038","00101","2020HU0334701",2,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",454700
"2039","00101","2020HU0336681",30,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",202900
"2040","00101","2020HU0337145",38,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",15400
"2041","00101","2020HU0339809",152,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",35000
"2042","00101","2020HU0344258",14,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",50000
"2043","00101","2020HU0347460",17,"4:201010",2,0,1,0,1,0,39,4,"$150,000 to $199,999",190000
"2044","00101","2020HU0354189",40,"4:220000",2,2,0,0,0,0,44,4,"$200,000 or more",200000
"2045","00101","2020HU0357404",16,"3:210000",2,1,0,0,0,0,43,3,"$200,000 or more",375000
"2046","00101","2020HU0363627",37,"4:211000",2,1,1,0,0,0,44,4,"$200,000 or more",516500
"2047","00101","2020HU0366637",4,"4:220000",2,2,0,0,0,0,44,4,"$200,000 or more",509200
"2048","00101","2020HU0376423",2,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",507400
"2049","00101","2020HU0377361",7,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",223000
"2050","00101","2020HU0380819",36,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",167000
"2051","00101","2020HU0387911",15,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",350600
"2052","00101","2020HU0390544",14,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",1300
"2053","00101","2020HU0391287",4,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",128040
